date,caller,call.name,combi.length,context,context.length,demosubset
2020-02-25,id23,HO,1,TR,1,1
2020-02-25,id23,HO,1,AP,1,1
2020-02-25,id23,HO,1,RE,1,1
2020-02-25,id23,PB,1,BA,1,0
2020-02-25,id23,BK,1,BA,1,0
2020-02-25,id23,BK,1,BA,1,0
2020-02-25,id24,HO,1,TR,1,0
2020-02-25,id24,HO,1,OP,1,0
2020-02-25,id24,PN,1,AP,1,0
2020-02-25,id24,HO,1,OP,1,0
2020-02-25,id25,HO,1,TR,1,0
2020-02-25,id28,PH_PB,2,RE,1,0
2020-02-25,id28,SC,1,FE,1,0
2020-02-25,id30,GR,1,RA,1,0
2020-02-25,id41,PG_PN,2,AF_AP,2,0
2020-02-25,id41,GR,1,AP,1,1
2020-02-25,id41,GR,1,AP,1,1
2020-02-25,id41,NV,1,GR,1,0
2020-02-25,id41,PN,1,AP,1,1
2020-02-25,id41,HO,1,FE,1,0
2020-02-25,id41,GR,1,AP,1,1
2020-02-25,id41,HO,1,FE_FU_IP,3,0
2020-02-25,id48,HO_PN,2,AP,1,1
2020-02-25,id48,GR,1,AF,1,0
2020-02-25,id48,HO,1,DI,1,0
2020-02-25,id48,PG,1,AP,1,1
2020-02-26,id03,GR_HO,2,TR,1,0
2020-02-26,id03,GR,1,FE,1,0
2020-02-26,id03,GR,1,FE,1,0
2020-02-26,id03,PN,1,NS,1,0
2020-02-26,id03,PN,1,NS,1,0
2020-02-26,id09,PH,1,IP_TR,2,0
2020-02-26,id11,NV,1,GR,1,0
2020-02-26,id11,NV,1,GR,1,0
2020-02-26,id11,HO,1,RE,1,0
2020-02-26,id15,HO,1,TR,1,0
2020-02-26,id15,GR,1,AF_AP,2,0
2020-02-26,id15,HO,1,OP,1,0
2020-02-26,id15,GR,1,FE,1,0
2020-02-26,id15,SC,1,FU_RA_TR,3,0
2020-02-26,id22,HO_PN,2,FE,1,0
2020-02-26,id22,GR_PN,2,AF_AP,2,0
2020-02-26,id22,HO,1,TR,1,0
2020-02-26,id22,GR,1,FE,1,0
2020-02-26,id22,PG,1,AP,1,0
2020-02-26,id22,GR,1,FE,1,0
2020-02-26,id23,HO,1,FU_TR,2,1
2020-02-26,id23,HO,1,RE,1,1
2020-02-26,id24,SC,1,BA,1,0
2020-02-26,id24,PH,1,FU_TR,2,0
2020-02-26,id24,PN,1,BE,1,0
2020-02-26,id24,WH,1,BA,1,0
2020-02-26,id24,HO,1,BA,1,0
2020-02-26,id25,HO,1,TR,1,0
2020-02-26,id25,HO,1,RE,1,0
2020-02-26,id25,HO,1,RE,1,0
2020-02-26,id30,HO,1,IP_TR,2,0
2020-02-26,id31,GR_PG,2,AF_AP,2,0
2020-02-26,id31,PN,1,AF_AP,2,0
2020-02-26,id31,PN,1,AF_AP,2,0
2020-02-26,id31,HO,1,AF_AP,2,0
2020-02-26,id32,GR,1,AP,1,1
2020-02-26,id33,PN,1,AF,1,0
2020-02-26,id33,PG,1,NS,1,0
2020-02-26,id41,NV,1,GR,1,0
2020-02-26,id41,BK,1,BA,1,0
2020-02-26,id41,HO,1,FE,1,0
2020-02-26,id41,GR,1,FE,1,0
2020-02-26,id41,PN,1,AF_AP_FU_TR,4,0
2020-02-26,id41,GR,1,AF_AP,2,1
2020-02-26,id41,HO,1,RE,1,1
2020-02-26,id41,HO,1,FE,1,0
2020-02-26,id41,PB,1,GA,1,0
2020-02-26,id41,GR,1,AP,1,1
2020-02-26,id41,GR,1,BE,1,0
2020-02-26,id41,HO,1,AP_FU_TR,3,1
2020-02-26,id41,HO,1,FE,1,0
2020-02-26,id48,GR_PN,2,AF_AP,2,0
2020-02-26,id48,GR,1,AP,1,1
2020-02-27,id02,HO_PH,2,TR,1,0
2020-02-27,id02,HO,1,FE,1,0
2020-02-27,id08,PG_PN,2,PL,1,0
2020-02-27,id08,GR_PG,2,AF_AP_FU_TR,4,0
2020-02-27,id08,GR,1,FE,1,0
2020-02-27,id08,PN,1,PL,1,0
2020-02-27,id08,GR,1,PL,1,0
2020-02-27,id08,NV,1,GR,1,0
2020-02-27,id10,HO_PH,2,FU_TR,2,1
2020-02-27,id10,GR,1,FU_TR,2,1
2020-02-27,id12,GR,1,BE,1,0
2020-02-27,id15,HO,1,FE,1,0
2020-02-27,id15,GR,1,BA,1,0
2020-02-27,id31,PH_SC,2,TR,1,0
2020-02-27,id31,GR,1,AP,1,0
2020-02-27,id31,GR,1,TR,1,0
2020-02-27,id31,GR,1,FE,1,0
2020-02-27,id31,WH,1,DI,1,0
2020-02-27,id31,WH,1,DI,1,0
2020-02-27,id31,HO,1,TR,1,0
2020-02-27,id31,HO,1,TR,1,0
2020-02-27,id31,GR,1,AP,1,0
2020-02-27,id32,HO,1,TR,1,1
2020-02-27,id37,HO,1,TR,1,0
2020-02-27,id37,GR,1,RE,1,0
2020-02-27,id37,GR,1,RE,1,0
2020-02-27,id37,GR,1,FE,1,0
2020-02-27,id46,PH,1,FE,1,0
2020-02-27,id46,HO,1,GR,1,0
2020-02-27,id51,HO,1,FU_TR,2,0
2020-02-27,id52,HO,1,BE,1,0
2020-02-27,id52,WH,1,BE_DI,2,0
2020-02-27,id52,WH,1,BE_DI,2,0
2020-02-27,id52,WH,1,BE_DI,2,0
2020-02-27,id52,WH,1,BE,1,0
2020-02-27,id52,WH,1,BE,1,0
2020-02-27,id52,WH,1,BE,1,0
2020-02-27,id52,WH,1,BE_DI,2,0
2020-02-27,id52,WH,1,BE_DI,2,0
2020-02-27,id52,PN,1,AP_FU_TR,3,0
2020-02-27,id52,PN,1,AF,1,0
2020-02-29,id03,HO_PH,2,GA,1,0
2020-02-29,id03,PH_PS,2,TR,1,0
2020-02-29,id03,PH,1,FU_GA_TR,3,0
2020-02-29,id03,HO,1,TR,1,0
2020-02-29,id03,NV,1,GR,1,0
2020-02-29,id03,NV,1,GR,1,0
2020-02-29,id03,NV,1,GR,1,0
2020-02-29,id03,NV,1,GR,1,0
2020-02-29,id03,GR,1,BA,1,0
2020-02-29,id03,PG,1,FE,1,0
2020-02-29,id03,GR,1,TR,1,0
2020-02-29,id03,GR,1,FE,1,0
2020-02-29,id03,GR,1,FE,1,0
2020-02-29,id03,GR,1,FE,1,0
2020-02-29,id03,PH,1,FE_FU,2,0
2020-02-29,id05,PH_PB,2,TR,1,0
2020-02-29,id05,PH_PB,2,IP_TR,2,0
2020-02-29,id11,GR_PG,2,FE_FU,2,0
2020-02-29,id22,HO_PH,2,FE,1,0
2020-02-29,id22,GR,1,AP,1,0
2020-02-29,id22,GR,1,AP,1,0
2020-02-29,id22,GR,1,AP,1,0
2020-02-29,id22,GR,1,AP,1,0
2020-02-29,id22,GR,1,AP,1,0
2020-02-29,id22,GR,1,FE,1,0
2020-02-29,id23,NV,1,GR,1,0
2020-02-29,id23,PB,1,EN,1,1
2020-02-29,id23,BK,1,EN,1,0
2020-02-29,id23,SC,1,EN,1,0
2020-02-29,id23,SC,1,EN,1,0
2020-02-29,id23,SC,1,EN,1,0
2020-02-29,id23,HO,1,EN,1,1
2020-02-29,id23,PB,1,EN,1,1
2020-02-29,id24,GR_PN,2,AP,1,0
2020-02-29,id24,PH_PB,2,FU_TR,2,0
2020-02-29,id25,HO_GR,2,RE,1,0
2020-02-29,id25,HO_GR,2,AP,1,0
2020-02-29,id25,HO,1,FE,1,0
2020-02-29,id25,HO,1,RE,1,0
2020-02-29,id25,HO,1,RE,1,0
2020-02-29,id25,HO,1,TR,1,0
2020-02-29,id25,GR,1,TR,1,0
2020-02-29,id25,GR,1,RE,1,0
2020-02-29,id25,GR,1,FE_FU,2,0
2020-02-29,id25,BK,1,GA,1,0
2020-02-29,id25,HO,1,RE,1,0
2020-02-29,id25,HO,1,TR,1,0
2020-02-29,id25,HO,1,AP,1,0
2020-02-29,id25,HO,1,FE,1,0
2020-02-29,id28,GR_PG,2,AP,1,0
2020-02-29,id28,HO,1,FU_TR,2,0
2020-02-29,id30,GR_PG,2,FU_RA_TR,3,0
2020-02-29,id30,PG,1,RA,1,0
2020-02-29,id30,BK,1,RA,1,0
2020-02-29,id30,GR,1,RA,1,0
2020-02-29,id30,BK,1,RA,1,0
2020-02-29,id30,HO,1,IP_TR,2,0
2020-02-29,id30,GR,1,AP,1,0
2020-02-29,id30,HO,1,FE,1,0
2020-02-29,id30,HO,1,FE,1,0
2020-02-29,id30,HO,1,TR,1,0
2020-02-29,id30,HO,1,TR,1,0
2020-02-29,id30,GR,1,FE_FU,2,0
2020-02-29,id30,HO,1,OP,1,0
2020-02-29,id41,GR,1,AP,1,1
2020-02-29,id41,GR,1,AF_AP,2,1
2020-02-29,id48,GR_PN,2,AP,1,0
2020-03-02,id03,PH,1,GA_IP_TR,3,0
2020-03-02,id03,PH,1,TR,1,0
2020-03-02,id03,HO,1,AP,1,0
2020-03-02,id03,GR,1,FE,1,0
2020-03-02,id03,PN,1,FE,1,0
2020-03-02,id11,HO_PN,2,NS,1,0
2020-03-02,id23,HO,1,NS,1,1
2020-03-02,id25,HO,1,RE,1,0
2020-03-02,id25,PG,1,AP,1,0
2020-03-02,id28,HO_PH,2,TR,1,0
2020-03-02,id30,HO_GR,2,NS,1,0
2020-03-02,id30,PH,1,FE_IP,2,0
2020-03-02,id30,GR,1,FE,1,0
2020-03-02,id30,PH,1,IP_RE,2,0
2020-03-02,id30,GR,1,FE,1,0
2020-03-02,id33,HO,1,TR,1,0
2020-03-02,id33,PH,1,NS,1,0
2020-03-02,id33,PH,1,NS,1,0
2020-03-02,id33,HO,1,TR,1,0
2020-03-02,id41,GR,1,AP,1,1
2020-03-02,id41,GR,1,AP_PL,2,0
2020-03-02,id48,PH_PG,2,AP,1,1
2020-03-02,id48,PG,1,AP,1,1
2020-03-02,id48,HO,1,AP,1,1
2020-03-02,id48,HO,1,OP,1,1
2020-03-02,id48,HO,1,AP,1,1
2020-03-03,id03,PB,1,FE,1,0
2020-03-03,id03,GR,1,FE,1,0
2020-03-03,id03,NV,1,GR,1,0
2020-03-03,id03,NV,1,GR,1,0
2020-03-03,id03,NV,1,GR,1,0
2020-03-03,id03,NV,1,GR,1,0
2020-03-03,id05,HO_PH,2,IG_IP,2,0
2020-03-03,id05,PH,1,IG,1,0
2020-03-03,id05,PG,1,AP,1,0
2020-03-03,id05,PN,1,RE,1,0
2020-03-03,id05,HO,1,RE,1,0
2020-03-03,id05,HO,1,TR,1,0
2020-03-03,id05,HO,1,AP_FU_TR,3,0
2020-03-03,id05,HO,1,TR,1,0
2020-03-03,id11,HO_PG,2,NS,1,0
2020-03-03,id22,GR_PN,2,AP,1,0
2020-03-03,id22,HO_GR,2,FE,1,0
2020-03-03,id22,GR_PN,2,AF_AP_OP,3,0
2020-03-03,id22,GR,1,AP,1,0
2020-03-03,id22,WH,1,OP,1,0
2020-03-03,id22,GR,1,TR,1,0
2020-03-03,id22,GR,1,OP,1,0
2020-03-03,id23,HO,1,RE,1,1
2020-03-03,id23,PB,1,IG_IP,2,0
2020-03-03,id25,HO_PG,2,NS_OP,2,0
2020-03-03,id25,GR,1,OP,1,0
2020-03-03,id25,HO,1,NS,1,0
2020-03-03,id28,HO,1,FE,1,0
2020-03-03,id28,GR,1,FE,1,0
2020-03-03,id30,PH_PB,2,IG_IP,2,0
2020-03-03,id30,GR_HO,2,TR,1,0
2020-03-03,id30,BK,1,IG_IP,2,0
2020-03-03,id30,BK,1,IG_IP,2,0
2020-03-03,id30,PB,1,IG_IP,2,0
2020-03-03,id30,PB,1,IG_IP,2,0
2020-03-03,id30,PB,1,IG_IP,2,0
2020-03-03,id30,BK,1,IG_IP,2,0
2020-03-03,id30,BK,1,IG_IP,2,0
2020-03-03,id30,HO,1,NS,1,0
2020-03-03,id33,PH,1,TR,1,0
2020-03-03,id33,HO,1,RE,1,0
2020-03-03,id33,GR,1,RE,1,0
2020-03-03,id33,GR,1,RE,1,0
2020-03-03,id33,NV,1,GR,1,0
2020-03-03,id33,HO,1,FE,1,0
2020-03-03,id33,HO,1,OP,1,0
2020-03-03,id33,PG,1,NS,1,0
2020-03-03,id41,GR,1,AP,1,1
2020-03-03,id41,NV,1,GR,1,0
2020-03-03,id41,NV,1,GR,1,0
2020-03-03,id41,GR,1,RE,1,1
2020-03-03,id41,PN,1,AP,1,1
2020-03-03,id41,HO,1,TR,1,1
2020-03-03,id48,HO_PH,2,FE_FU,2,0
2020-03-03,id48,GR,1,FE,1,0
2020-03-03,id48,PH,1,TR,1,1
2020-03-03,id48,HO,1,RE,1,1
2020-03-06,id03,NV,1,GR,1,0
2020-03-06,id03,NV,1,GR,1,0
2020-03-06,id03,NV,1,GR,1,0
2020-03-06,id03,GR,1,FE,1,0
2020-03-06,id03,PB,1,TR,1,0
2020-03-06,id05,GR_PG,2,NS,1,0
2020-03-06,id05,PN,1,AF,1,0
2020-03-06,id05,PN,1,AF_AP,2,0
2020-03-06,id05,GR,1,NS,1,0
2020-03-06,id05,HO,1,NS,1,0
2020-03-06,id11,NV,1,GR,1,0
2020-03-06,id11,NV,1,GR,1,0
2020-03-06,id11,PH,1,TR,1,0
2020-03-06,id22,PH_PB,2,RE,1,0
2020-03-06,id22,GR,1,FE,1,0
2020-03-06,id22,PN,1,NS,1,0
2020-03-06,id22,GR,1,TR,1,0
2020-03-06,id23,PN,1,AP_FE_FU,3,1
2020-03-06,id23,GR,1,FE_FU,2,0
2020-03-06,id23,HO,1,TR,1,1
2020-03-06,id23,NV,1,GR,1,0
2020-03-06,id23,HO,1,TR,1,1
2020-03-06,id24,PH_PB,2,RE,1,0
2020-03-06,id24,HO_PG,2,FE_FU,2,0
2020-03-06,id24,GR_PN,2,RE,1,0
2020-03-06,id24,HO,1,AP,1,0
2020-03-06,id24,GR,1,AP,1,0
2020-03-06,id24,GR,1,AP,1,0
2020-03-06,id24,GR,1,AP,1,0
2020-03-06,id25,GR_PG,2,AF_AP,2,0
2020-03-06,id41,HO_PH,2,RE,1,1
2020-03-06,id41,GR_HO,2,FU_TR,2,0
2020-03-06,id41,GR_PN,2,AP,1,0
2020-03-06,id41,GR,1,TR,1,1
2020-03-06,id41,NV,1,GR,1,0
2020-03-06,id41,NV,1,GR,1,0
2020-03-06,id41,PN,1,AF,1,0
2020-03-06,id41,HO,1,AF,1,0
2020-03-06,id41,PH,1,TR,1,1
2020-03-06,id48,GR_PG,2,AP,1,1
2020-03-06,id48,HO_PH,2,TR,1,1
2020-03-06,id48,HO,1,FU_TR,2,1
2020-03-07,id03,PG,1,NS,1,0
2020-03-07,id05,WH,1,AF,1,0
2020-03-07,id05,HO,1,AP,1,0
2020-03-07,id22,GR_PG,2,AF_AP,2,0
2020-03-07,id22,GR,1,AF_AP,2,0
2020-03-07,id23,NV,1,GR,1,0
2020-03-07,id23,NV,1,GR,1,0
2020-03-07,id23,HO,1,TR,1,1
2020-03-07,id23,HO,1,AP,1,1
2020-03-07,id23,HO,1,FE,1,0
2020-03-07,id23,GR,1,AP,1,1
2020-03-07,id23,HO,1,IP_RE,2,0
2020-03-07,id23,HO,1,FU_RE,2,1
2020-03-07,id23,HO,1,AP,1,1
2020-03-07,id23,HO,1,FE,1,0
2020-03-07,id23,HO,1,TR,1,1
2020-03-07,id23,HO,1,TR,1,1
2020-03-07,id23,HO,1,TR,1,1
2020-03-07,id23,GR,1,AP,1,1
2020-03-07,id23,HO,1,AP,1,1
2020-03-07,id24,PG_GR,2,DI,1,0
2020-03-07,id24,GR,1,FE,1,0
2020-03-07,id24,GR,1,AP,1,0
2020-03-07,id24,GR,1,AP,1,0
2020-03-07,id24,HO,1,FE_FU,2,0
2020-03-07,id25,HO_GR,2,AP,1,0
2020-03-07,id25,GR_PN,2,AP,1,0
2020-03-07,id25,PN_PG,2,AF_AP,2,0
2020-03-07,id28,PG_PN,2,NS,1,0
2020-03-07,id28,HO_PN,2,AP_NS,2,0
2020-03-07,id28,GR,1,TR,1,0
2020-03-07,id28,HO,1,AP,1,0
2020-03-07,id28,HO,1,FE,1,0
2020-03-07,id28,PG,1,AP,1,0
2020-03-07,id28,HO,1,TR,1,0
2020-03-07,id30,PH_PG,2,NS,1,0
2020-03-07,id30,PB,1,IP_RE,2,0
2020-03-07,id30,PB,1,IP_RE,2,0
2020-03-07,id30,PH,1,AP,1,0
2020-03-07,id33,HO,1,TR,1,0
2020-03-07,id33,GR,1,TR,1,0
2020-03-07,id33,HO,1,RE,1,0
2020-03-07,id41,GR,1,AP,1,1
2020-03-07,id41,GR,1,AP,1,1
2020-03-07,id41,GR,1,AP,1,1
2020-03-07,id41,HO,1,AP,1,1
2020-03-07,id48,HO,1,TR,1,1
2020-03-08,id02,PH_PB,2,DI_GA,2,0
2020-03-08,id03,PG_GR,2,FE,1,0
2020-03-08,id03,HO,1,RE,1,0
2020-03-08,id03,GR,1,RE,1,0
2020-03-08,id03,GR,1,FE,1,0
2020-03-08,id05,PB,1,IP_RE,2,0
2020-03-08,id05,PG,1,RE,1,0
2020-03-08,id05,HO,1,FE,1,0
2020-03-08,id06,GR,1,AP,1,0
2020-03-08,id08,GR,1,AP,1,0
2020-03-08,id08,GR,1,AP,1,0
2020-03-08,id08,GR,1,PL,1,0
2020-03-08,id10,GR,1,AP,1,1
2020-03-08,id10,GR,1,AP,1,1
2020-03-08,id10,GR,1,AP,1,1
2020-03-08,id11,PG_GR,2,OP_RA,2,0
2020-03-08,id22,HO_PH,2,FE,1,0
2020-03-08,id22,HO_GR,2,FE,1,0
2020-03-08,id22,PH_HO,2,TR,1,0
2020-03-08,id22,PH_PB,2,IP_RE,2,0
2020-03-08,id22,PH_PB,2,IP_RE,2,0
2020-03-08,id22,HO_GR,2,FE,1,0
2020-03-08,id22,HO_GR,2,FE,1,0
2020-03-08,id22,GR,1,FE,1,0
2020-03-08,id22,HO,1,TR,1,0
2020-03-08,id22,GR,1,FE,1,0
2020-03-08,id22,HO,1,FE,1,0
2020-03-08,id22,GR,1,FE,1,0
2020-03-08,id22,HO,1,GR,1,0
2020-03-08,id22,PH,1,FE,1,0
2020-03-08,id22,HO,1,CO,1,0
2020-03-08,id22,GR,1,FE,1,0
2020-03-08,id22,HO,1,FE,1,0
2020-03-08,id22,HO,1,AP,1,0
2020-03-08,id23,HO,1,FE,1,0
2020-03-08,id23,HO,1,FE_IP,2,1
2020-03-08,id24,PH_HO,2,IP_TR,2,0
2020-03-08,id24,PH_HO,2,FE,1,0
2020-03-08,id24,GR,1,AP,1,0
2020-03-08,id31,GR_PG,2,AF_AP,2,0
2020-03-08,id31,PH_HO,2,AP,1,0
2020-03-08,id31,HO,1,TR,1,0
2020-03-08,id31,GR,1,AF_AP,2,0
2020-03-08,id31,NV,1,GR,1,0
2020-03-08,id31,GR,1,RE,1,0
2020-03-08,id31,PG,1,AF_AP,2,0
2020-03-08,id31,HO,1,RE,1,0
2020-03-08,id31,HO,1,RE,1,0
2020-03-08,id31,PB,1,AP_FU_TR,3,0
2020-03-08,id37,HO,1,RE,1,0
2020-03-08,id37,GR,1,RE,1,0
2020-03-08,id37,PN,1,PL,1,0
2020-03-08,id37,HO,1,RE,1,0
2020-03-08,id37,PN,1,AF_AP,2,0
2020-03-08,id41,GR_PN,2,AF_AP,2,0
2020-03-08,id48,HO,1,AP,1,1
2020-03-08,id48,HO,1,AP,1,1
2020-03-08,id48,PG,1,AP,1,1
2020-03-08,id48,HO,1,RE,1,1
2020-03-08,id48,GR,1,FE,1,0
2020-03-08,id51,HO,1,TR,1,0
2020-03-10,id03,PH,1,IG_IP,2,0
2020-03-10,id05,GR_PG,2,FE,1,0
2020-03-10,id05,PH_PB,2,IG_IP,2,0
2020-03-10,id05,GR_PG,2,RE,1,0
2020-03-10,id05,PB,1,IG_IP,2,0
2020-03-10,id05,PB,1,IG_IP,2,0
2020-03-10,id05,PB,1,IG_IP,2,0
2020-03-10,id05,PB,1,IG_IP,2,0
2020-03-10,id05,PG,1,FU_TR,2,0
2020-03-10,id05,WH,1,DI,1,0
2020-03-10,id05,PG,1,TR,1,0
2020-03-10,id05,PN,1,AP_FU_RE,3,0
2020-03-10,id05,PN,1,AF_FU_TR,3,0
2020-03-10,id05,HO,1,TR,1,0
2020-03-10,id22,HO,1,FU_RE,2,0
2020-03-10,id23,GR_PN,2,AP,1,0
2020-03-10,id23,PB,1,IG_IP,2,0
2020-03-10,id23,GR,1,AP,1,1
2020-03-10,id23,HO,1,FU_TR,2,1
2020-03-10,id23,GR,1,FE,1,0
2020-03-10,id24,HO_PG,2,IP_NS,2,0
2020-03-10,id24,PB,1,IG_IP,2,0
2020-03-10,id24,GR,1,FU_TR,2,0
2020-03-10,id24,GR,1,FE,1,0
2020-03-10,id25,SC,1,GA_IG_IP,3,0
2020-03-10,id28,PG_PN,2,AP_FU_RE,3,0
2020-03-10,id28,BK,1,IG_IP,2,0
2020-03-10,id28,PB,1,IP_TR,2,0
2020-03-10,id30,PH_PS,2,IG_IP,2,0
2020-03-10,id30,HO_PH,2,FU_TR,2,0
2020-03-10,id30,GR,1,AP,1,0
2020-03-10,id30,BK,1,IG_IP,2,0
2020-03-10,id30,BK,1,IG_IP,2,0
2020-03-10,id41,PN,1,AP,1,1
2020-03-10,id41,PB,1,IG_IP,2,0
2020-03-10,id41,HO,1,FU_RE,2,1
2020-03-10,id48,HO_PH,2,IP_RE,2,0
2020-03-10,id48,PG,1,FU_TR,2,1
2020-03-10,id48,GR,1,IP_RE,2,0
2020-03-10,id48,BK,1,IP_RE,2,0
2020-03-10,id48,HO,1,IP_RE,2,0
2020-03-11,id03,PG,1,IP_NS,2,0
2020-03-11,id05,HO_PN,2,NS,1,0
2020-03-11,id05,HO,1,NS,1,0
2020-03-11,id05,PN,1,AF,1,0
2020-03-11,id22,PH_HO,2,FE_FU,2,0
2020-03-11,id22,GR,1,FE,1,0
2020-03-11,id22,PG,1,AP_IP_TR,3,0
2020-03-11,id22,PG,1,BA,1,0
2020-03-11,id22,PH,1,FE_FU,2,0
2020-03-11,id22,HO,1,FE_FU,2,0
2020-03-11,id22,GR,1,FE_FU,2,0
2020-03-11,id23,HO_GR,2,RE,1,0
2020-03-11,id23,HO,1,AP,1,1
2020-03-11,id28,HO_PH,2,RE,1,0
2020-03-11,id28,PG,1,AP,1,0
2020-03-11,id28,SC,1,GA,1,0
2020-03-11,id28,PH,1,IP_TR,2,0
2020-03-11,id30,PG_GR,2,FE_FU,2,0
2020-03-11,id30,GR,1,FE,1,0
2020-03-11,id30,PN,1,AP,1,0
2020-03-11,id30,PH,1,FE,1,0
2020-03-11,id30,GR,1,FE,1,0
2020-03-11,id30,PH,1,TR,1,0
2020-03-11,id30,PH,1,NS,1,0
2020-03-11,id33,PG,1,IP_NS,2,0
2020-03-11,id33,PG,1,IP_NS,2,0
2020-03-11,id41,PH_PB,2,TR,1,0
2020-03-11,id41,PH_PS,2,FU_IP_TR,3,0
2020-03-11,id41,GR_PG,2,AF_AP,2,1
2020-03-11,id41,GR,1,GA,1,0
2020-03-11,id41,HO,1,AP,1,1
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,GR,1,BA,1,0
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,HO,1,TR,1,1
2020-03-11,id41,GR,1,TR,1,1
2020-03-11,id41,HO,1,FU_IP_TR,3,0
2020-03-11,id41,HO,1,TR,1,1
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,NV,1,GR,1,0
2020-03-11,id41,GR,1,AP,1,1
2020-03-11,id41,GR,1,AP,1,1
2020-03-11,id41,HO,1,RE,1,1
2020-03-11,id41,GR,1,AP,1,1
2020-03-11,id48,PH_PB,2,AP,1,0
2020-03-11,id48,PH_HO,2,IP_RE,2,0
2020-03-11,id48,HO,1,TR,1,1
2020-03-11,id48,SC,1,DI,1,0
2020-03-12,id03,PH_PS,2,FE_FU,2,0
2020-03-12,id03,PH_PB,2,FE_IP,2,0
2020-03-12,id03,NV,1,GR,1,0
2020-03-12,id03,GR,1,RE,1,0
2020-03-12,id03,GR,1,FE,1,0
2020-03-12,id03,HO,1,FE,1,0
2020-03-12,id03,PB,1,EN_IP_RE,3,0
2020-03-12,id05,PN,1,AF_AP,2,0
2020-03-12,id11,PH_PS,2,TR,1,0
2020-03-12,id11,HO_GR,2,AP,1,0
2020-03-12,id11,HO,1,RE,1,0
2020-03-12,id11,NV,1,GR,1,0
2020-03-12,id11,PH,1,AP,1,0
2020-03-12,id11,HO,1,FE,1,0
2020-03-12,id11,GR,1,AF_AP,2,0
2020-03-12,id22,PG,1,AF_AP,2,0
2020-03-12,id22,GR,1,AP,1,0
2020-03-12,id24,GR,1,AP_FU_TR,3,0
2020-03-12,id24,GR,1,AP,1,0
2020-03-12,id25,PH_PB,2,FE_IP,2,0
2020-03-12,id25,HO,1,DI,1,0
2020-03-12,id25,GR,1,FE,1,0
2020-03-12,id25,HO,1,TR,1,0
2020-03-12,id25,HO,1,TR,1,0
2020-03-12,id25,BK,1,EN,1,0
2020-03-12,id28,GR,1,AP_FU_TR,3,0
2020-03-12,id28,PN,1,AF_AP,2,0
2020-03-12,id30,PH,1,FE,1,0
2020-03-12,id33,GR_PG,2,RA,1,0
2020-03-12,id41,PB,1,FE_IP_OP,3,0
2020-03-12,id41,BK,1,FE_IP_OP,3,0
2020-03-12,id41,PB,1,IP_OP_RE,3,0
2020-03-12,id48,PH_PB,2,FU_TR,2,0
2020-03-12,id48,GR_PG,2,AP,1,1
2020-03-12,id48,PH_PB,2,RE,1,0
2020-03-12,id48,HO,1,AP,1,1
2020-03-12,id48,HO,1,AF_AP,2,1
2020-03-12,id48,BK,1,FE_IP_OP,3,0
2020-03-12,id48,PG,1,AP,1,1
2020-03-12,id48,GR,1,FE,1,0
2020-03-12,id48,GR,1,FE_FU,2,0
2020-03-12,id48,PG,1,AP_FU_TR,3,1
2020-03-12,id48,GR,1,BA,1,0
2020-03-12,id48,HO,1,TR,1,1
2020-03-12,id48,GR,1,AP,1,1
2020-03-12,id48,HO,1,TR,1,1
2020-03-12,id48,PN,1,AF_AP,2,1
2020-03-12,id48,PN,1,AP,1,1
2020-03-12,id48,GR,1,AP,1,1
2020-03-12,id48,HO,1,AP,1,1
2020-03-14,id05,PH_PB,2,IP_TR,2,0
2020-03-14,id05,HO,1,TR,1,0
2020-03-14,id05,HO,1,AP,1,0
2020-03-14,id05,PN,1,AP,1,0
2020-03-14,id05,HO,1,TR,1,0
2020-03-14,id05,PN,1,NS,1,0
2020-03-14,id11,PG_PN,2,AF_AP,2,0
2020-03-14,id22,HO,1,RE,1,0
2020-03-14,id23,HO_PH,2,FU_RE,2,1
2020-03-14,id24,PN_PG,2,AP,1,0
2020-03-14,id24,HO,1,AP_FU_TR,3,0
2020-03-14,id24,GR,1,AP_FU_TR,3,0
2020-03-14,id24,GR,1,AP,1,0
2020-03-14,id28,PH_PS,2,IP_TR,2,0
2020-03-14,id28,HO_PG,2,NS,1,0
2020-03-14,id28,PH,1,IP_TR,2,0
2020-03-14,id28,HO,1,FE,1,0
2020-03-14,id28,NV,1,GR,1,0
2020-03-14,id28,NV,1,GR,1,0
2020-03-14,id28,NV,1,GR,1,0
2020-03-14,id28,PH,1,TR,1,0
2020-03-14,id28,HO,1,FE,1,0
2020-03-14,id28,GR,1,AP,1,0
2020-03-14,id28,HO,1,RE,1,0
2020-03-14,id28,GR,1,RE,1,0
2020-03-14,id28,HO,1,AP,1,0
2020-03-14,id28,HO,1,TR,1,0
2020-03-14,id28,HO,1,RE,1,0
2020-03-14,id28,PG,1,NS,1,0
2020-03-14,id28,HO,1,TR,1,0
2020-03-14,id28,NV,1,GR,1,0
2020-03-14,id30,PH_PG,2,TR,1,0
